id,이름,소재지주소,위도,경도
7309,메디팜사랑약국,"서울특별시 동대문구 망우로18길 6, 1층 (휘경동)",37.5896281,127.0623731
7318,뉴욕약국,"서울특별시 강남구 테헤란로 107, 1층 (역삼동)",37.4987007,127.0287606
7322,시민약국,"서울특별시 노원구 공릉로 176, 1층 (공릉동)",37.6256569,127.0800857
7325,강남역 2번출구 약국,"서울특별시 강남구 강남대로 388, 강남센타빌딩 지하 2층 2호 (역삼동)",37.497502,127.028359
7332,메디팜 동양약국,"서울특별시 서초구 사임당로 157, 릿타워 410호 (서초동)",37.4924723,127.026839
7344,초이스약국,"서울특별시 서초구 강남대로 375, 104호 (서초동, 서초현대타워아파트)",37.4965012,127.0279537
7345,현대영약국,"서울특별시 서초구 강남대로 375, 4층 (서초동, 서초현대타워)",37.4965012,127.0279537
7346,중앙약국,"서울특별시 강남구 압구정로50길 28, 101동 116,117호 (신사동, 로데오현대아파트)",37.5266711,127.0372981
7347,크로바약국,"서울특별시 동대문구 망우로 80, 1층 (휘경동)",37.589786,127.0622638
7354,에이타워약국,"서울특별시 강남구 테헤란로 105, 1층 (역삼동)",37.498646,127.0285428
7355,열린온누리약국,"서울특별시 노원구 공릉로 173, 1층 (공릉동, 메디홈즈빌딩)",37.62532,127.0797227
7361,성수서울숲약국,"서울특별시 성동구 왕십리로 114, 신한빌딩 103호 (성수동1가)",37.5476867,127.0447386
7364,365강남역약국,"서울특별시 강남구 강남대로 396, 강남역 103-104호 (역삼동)",37.4981647,127.0283079
7365,신분당약국,"서울특별시 강남구 강남대로 396, 23호 (역삼동, 신분당선 강남역내)",37.4981647,127.0283079
7366,오늘의약국,"서울특별시 강남구 강남대로 396, 강남역 E52-1호 (역삼동)",37.4981647,127.0283079
7369,온정약국,"서울특별시 강남구 논현로 648, 1층 일부호 (논현동)",37.5115889,127.0322915
7377,우리들위생약국,"서울특별시 동대문구 망우로 78, 1층 (휘경동)",37.5897637,127.0620255
7382,영림약국,"서울특별시 동대문구 망우로21길 16, 1층 (휘경동)",37.5905241,127.0623303
7384,퍼스트케어약국,"서울특별시 서초구 강남대로 381, 두산베어스텔 304호 (서초동)",37.4966918,127.0277221
7385,답십리코코약국,"서울특별시 동대문구 답십리로 130, 근린생활시설-3동 제지1층 3-2호 (답십리동, 래미안위브)",37.571288,127.0538624
7396,원자프라자온누리약국,"서울특별시 노원구 공릉로46가길 17-19, 1층 (공릉동, 윤탁노블레스)",37.6270228,127.0801722
7410,제이약국,"서울특별시 강남구 테헤란로 101, B101호 (역삼동)",37.4986211,127.0280297
7415,명약국,"서울특별시 동대문구 망우로18나길 3, 1층 (휘경동)",37.5873546,127.0605798
7418,서초삼성약국,"서울특별시 서초구 서초대로74길 23, 102호 (서초동)",37.4956227,127.0271068
7426,하나약국,"서울특별시 동대문구 천호대로 273, 1층 2호 (답십리동)",37.5678418,127.0520554
7427,한가람약국,"서울특별시 동대문구 망우로 77, 1층 (휘경동)",37.5902089,127.0617848
7430,중앙메디칼약국,"서울특별시 노원구 공릉로46길 23, 203호 (공릉동, 한보상가)",37.6275761,127.0801894
7431,행복약국,"서울특별시 노원구 동일로 985, 1층 (공릉동)",37.6180616,127.0752138
7444,르씨엘약국,"서울특별시 강남구 학동로 215, 101호,107호 (논현동)",37.5148748,127.0325683
7454,바른약국,"서울특별시 동대문구 사가정로 80, 카운티에비뉴 121호 (답십리동)",37.5752238,127.0549266
7462,바른손약국,"서울특별시 동대문구 휘경로 34, (휘경동)",37.5947809,127.0635526
7463,강남센트럴약국,"서울특별시 강남구 강남대로 406, GLASS TOWER 1층 (역삼동)",37.4990209,127.0276559
7478,코코온누리약국,"서울특별시 강남구 강남대로 406, 202호 (역삼동)",37.4990209,127.0276559
7482,행복약국,"서울특별시 서초구 사임당로 151, 145,146호 (서초동, 무지개쇼핑)",37.4920742,127.0257084
7489,다사랑약국,"서울특별시 서초구 서초대로74길 11, 지하2층 (서초동, 삼성전자빌딩)",37.4966324,127.0269076
7494,오늘의약국,"서울특별시 노원구 동일로 1000, 1층 102호 (공릉동)",37.619489,127.0755262
7509,두드림온누리약국,"서울특별시 동대문구 천호대로 267, DANA 1층 102호 (답십리동)",37.5681574,127.0515408
7510,자연약국,"서울특별시 동대문구 휘경로 31, 1층 (이문동)",37.5951869,127.0634204
7512,백세약국,"서울특별시 노원구 동일로 1002, 101호 (공릉동)",37.6196192,127.0753338
7518,태능삼호약국,"서울특별시 노원구 화랑로 425-47, 1층 (공릉동)",37.6181858,127.0745437
7519,트리스약국,"서울특별시 강남구 언주로147길 6, 1층 (논현동)",37.5200967,127.0337064
7521,백조약국,"서울특별시 노원구 공릉로46길 3, 102호 (공릉동, 평화타운)",37.6271603,127.0791936
7537,행복한약국,"서울특별시 노원구 공릉로 187, 3층 303호 (공릉동)",37.626473,127.0786598
7548,강남씨티약국,"서울특별시 강남구 강남대로 416, 1층 (역삼동, 창림빌딩)",37.4998129,127.0271777
7558,한사랑온누리약국,"서울특별시 동대문구 신이문로 41, 1층 (이문동)",37.6031723,127.0667226
7560,학동역약국,"서울특별시 강남구 학동로 180, 학동역 210호 (논현동)",37.5142064,127.0314638
7565,나인약국,"서울특별시 서초구 서초대로77길 3, 아라타워 124호 (서초동)",37.4980499,127.0264971
7575,아라약국,"서울특별시 서초구 서초대로77길 3, 아라타워 1층(110호 위치) (서초동)",37.4980499,127.0264971
7591,늘편한약국,"서울특별시 서초구 서초대로74길 3, 윤빌딩 1층 (서초동)",37.4972231,127.0262314
7594,큰나무약국,"서울특별시 강남구 압구정로 316, 영진빌딩 1층 (신사동)",37.5287057,127.0360462
7596,코끼리약국,"서울특별시 동대문구 신이문로24길 4, 1층 (이문동)",37.602857,127.0663168
7599,새고운약국,"서울특별시 노원구 동일로 1003, 1층 (공릉동)",37.6197183,127.074654
7614,학동약국,"서울특별시 강남구 학동로 203, 1층 (논현동)",37.5144327,127.0312001
7631,밝은약국,"서울특별시 노원구 동일로 1005, 1층 (공릉동, 대정빌딩)",37.6199363,127.074566
7636,강남엘약국,"서울특별시 서초구 서초대로77길 9, 강남 누드죤빌딩 104호 (서초동)",37.4985983,127.026233
7646,마니약국,"서울특별시 강남구 강남대로 428, 1층 (역삼동)",37.5008145,127.026849
7648,거평원온누리약국,"서울특별시 강남구 봉은사로 129, 지하1층 (논현동, 거평타운)",37.5059195,127.028339
7651,지티타워약국,"서울특별시 서초구 서초대로 411, 지하1층 (서초동, 지티타워)",37.4979716,127.0259786
7658,킴스팜대보약국,"서울특별시 동대문구 휘경로3길 4, 이문동빌딩 1층 (이문동)",37.5958026,127.0625005
7670,영약국,"서울특별시 서초구 강남대로 415, 대동빌딩 4층 (서초동)",37.4995532,127.026354
7689,강남웰약국,"서울특별시 강남구 강남대로 432, 점프밀라노 지하1층 101호 (역삼동)",37.501235,127.0266249
7695,강남성지약국,"서울특별시 서초구 강남대로 419, 파고다타워 B2층 101호 (서초동)",37.4998132,127.02624
7705,나이스약국,"서울특별시 서초구 강남대로 421, 삼영빌딩 1층 (서초동)",37.5000925,127.0261805
7717,태평양약국,"서울특별시 서초구 중앙로 582, 103호 (우면동, 서초타워)",37.4571487,127.015332
7727,예원약국,"서울특별시 강남구 도산대로 235, 1층 (신사동)",37.5215843,127.0326467
7730,굿약국,"서울특별시 서초구 서초대로77길 24, 강남 지웰타워2 (서초동)",37.5000183,127.0260094
7742,엄마약국,"서울특별시 동대문구 휘경로 15, 4층 402호 (이문동)",37.5959,127.0619625
7743,창덕약국,"서울특별시 노원구 동일로182길 20, (공릉동)",37.6230026,127.0753242
7750,에이원약국,"서울특별시 서초구 서초대로77길 17, BLOCK77 1층 102-2호 (서초동)",37.4995536,127.0257524
7755,영화당약국,"서울특별시 성동구 사근동길 53, (사근동)",37.5609875,127.0467945
7762,이문우량아약국,"서울특별시 동대문구 신이문로 27, 1층 101호 (이문동)",37.6031789,127.0652852
7776,에이트약국,"서울특별시 서초구 강남대로 423, 한승빌딩 1층 (서초동)",37.5002585,127.0258452
7786,휴베이스봄약국,"서울특별시 서초구 서초대로73길 9, 타임빌딩 1층 (서초동)",37.4983148,127.0252316
7788,늘푸른온누리약국,"서울특별시 강남구 압구정로 306, 101호 (신사동)",37.5288635,127.0347606
7803,조아약국,"서울특별시 노원구 동일로192길 74, 지하2층 101호 (공릉동)",37.6270229,127.0771328
7804,바른약국,"서울특별시 노원구 동일로 1028, 한의학명가 1층 106호 (공릉동)",37.6220239,127.0745106
7811,메디주약국,"서울특별시 서초구 강남대로 429, 406호 (서초동)",37.5008052,127.0257918
7823,성지약국,"서울특별시 강남구 강남대로106길 9, 3층 (역삼동)",37.5030117,127.0263691
7824,청아약국,"서울특별시 강남구 논현로 705, 1층 (논현동)",37.5148973,127.0299828
7831,유명약국,"서울특별시 노원구 동일로192길 83, 용마빌딩 1층 105호 (공릉동)",37.6275482,127.0772029
7857,행복한수약국,"서울특별시 강남구 강남대로 446, 2층 일부호 (역삼동)",37.5024003,127.0259642
7858,강남드림약국,"서울특별시 서초구 강남대로 435, 주류성빌딩 1층 (서초동)",37.5011826,127.0255738
7872,행복을주는약국,"서울특별시 노원구 동일로 1036, 1층 (공릉동)",37.6225931,127.074337
7885,스타약국,"서울특별시 서초구 강남대로 437, 대원빌딩 1층 (서초동)",37.5013657,127.0255201
7888,스마일약국,"서울특별시 강남구 봉은사로 119, 성옥빌딩 3층 303호 (논현동)",37.5054214,127.026705
7892,노바약국,"서울특별시 강남구 강남대로118길 51, 1층 (논현동)",37.5074895,127.0272657
7893,외대조은약국,"서울특별시 동대문구 휘경로 10, 1층 (이문동)",37.5959482,127.0610722
7907,아임약국,"서울특별시 서초구 강남대로 439, 1층 102호 (서초동, 유화빌딩)",37.5015461,127.0254021
7914,별하약국,"서울특별시 강남구 봉은사로 117, 이건빌딩 1층 (논현동)",37.5053198,127.0264873
7930,새싹약국,"서울특별시 동대문구 이문로 136, 1층 109호 (이문동, 웰츠타워)",37.598389,127.0620109
7941,유한약국,"서울특별시 강남구 논현로115길 71, 1층 101호 (논현동)",37.5083272,127.0272244
7943,경희자연한약국,"서울특별시 동대문구 망우로 35, 상가동 B103, B104(일부)호 (휘경동, 휘경 제이스카이 아파트)",37.5890504,127.0575566
7945,드림약국,"서울특별시 강남구 논현로 717, 지하1층 일부호 (논현동)",37.5159635,127.0295561
7948,청년약국,"서울특별시 노원구 공릉로 213, 102동 103호 (공릉동, 동신아파트)",37.6282488,127.0768141
7955,예주약국,"서울특별시 강남구 논현로115길 72, 1층 (논현동)",37.5085235,127.0271666
7961,하이약국,"서울특별시 강남구 언주로 859, 1층 (신사동, 쉬즈.애비뉴빌딩)",37.5272292,127.0330923
7964,메디칼우리약국,"서울특별시 노원구 동일로 1044, 1층 (공릉동)",37.6233742,127.0740647
7967,진흥온누리약국,"서울특별시 서초구 서초대로 389, 1층 105,106호 (서초동, 진흥상가)",37.4970821,127.0237071
7970,서리풀약국,"서울특별시 서초구 효령로 332, 1층 (서초동)",37.4858644,127.0205872
7979,논현연세약국,"서울특별시 강남구 강남대로122길 50, 1층 일부호 (논현동)",37.5088851,127.0270957
7981,이문태평양약국,"서울특별시 동대문구 이문로 130, 1층 (이문동)",37.5981195,127.0614708
7983,호산나약국,"서울특별시 강남구 언주로 871, (신사동)",37.5285704,127.0333541
7990,라벤더약국,"서울특별시 서초구 강남대로 449, 영신빌딩 지하2층 (서초동)",37.5024181,127.0250752
7994,학동봄약국,"서울특별시 강남구 논현로131길 23, 홍재빌딩 1층 일부호 (논현동)",37.5139668,127.0285406
7995,미래로약국,"서울특별시 동대문구 이문로 114, 한국외국어대학교 글로벌홀 1층 (이문동)",37.596735,127.0606824
8010,영원약국,"서울특별시 강남구 봉은사로 108, 1층 (역삼동)",37.5045463,127.0256122
8011,온누리두산약국,"서울특별시 성북구 화랑로48길 16, 101호 (석관동, 두산아파트상가)",37.6130498,127.0685315
8013,갤러리약국,"서울특별시 강남구 학동로20길 55, 106호 (논현동)",37.5100801,127.0272193
8016,종원약국,"서울특별시 강남구 강남대로118길 38, (논현동)",37.507032,127.0262891
8019,새열린약국,"서울특별시 서초구 강남대로 449-3, 보보빌딩 1층 (서초동)",37.5023687,127.0248894
8027,미소온누리약국,"서울특별시 강남구 논현로168길 40, 103호 (신사동)",37.5231006,127.0313248
8047,봄봄약국,"서울특별시 강남구 강남대로122길 47, 보령빌딩 1층 (논현동)",37.5089717,127.0267236
8049,이문메디칼약국,"서울특별시 동대문구 이문로 131, 1층 (이문동, 삼일퍼스탑)",37.5984076,127.061182
8050,장수약국,"서울특별시 동대문구 이문로 135, 1층 105호 (이문동, 아정오피스텔)",37.5987692,127.0613674
8057,외대김약국,"서울특별시 동대문구 이문로 125, 더 메디칼빌딩 1층 (이문동)",37.5978978,127.0609122
8061,삼익약국,"서울특별시 동대문구 회기로29길 35, 1층 (휘경동)",37.5917344,127.0580267
8062,기쁜약국,"서울특별시 동대문구 이문로 88, 1층 103호 (이문동, 민족통일 대통령 빌딩)",37.5946614,127.0593433
8068,정다운약국,"서울특별시 동대문구 이문로54길 46, 1층 108호 (이문동, 이문e편한세상아파트상가1동)",37.6054524,127.0644495
8071,더블유약국,"서울특별시 강남구 강남대로 468, 1층 (역삼동, 충림빌딩)",37.5041598,127.0251636
8081,대림약국,"서울특별시 서초구 사임당로 105, (서초동)",37.4905531,127.0212546
8084,본약국,"서울특별시 동대문구 전농로 212, 1층 (전농동)",37.5831513,127.0540338
8086,아이약국,"서울특별시 서초구 서초대로77길 55, 에이프로 스퀘어 1층 (서초동)",37.5021008,127.0244659
8088,웰스약국,"서울특별시 강남구 봉은사로1길 4, 1층 (논현동)",37.5051313,127.0253462
8093,레이첼약국,"서울특별시 강남구 강남대로 470, 808타워 5층 502호 (역삼동)",37.5043479,127.0250552
8099,분홍약국,"서울특별시 서초구 강남대로69길 10, 1층 102호 (서초동)",37.5017694,127.024257
8106,메디안약국,"서울특별시 서초구 강남대로 455, 3층 305호 (서초동, 강남태영데시앙루브)",37.5028558,127.0245298
8128,보윤약국,"서울특별시 노원구 동일로192길 20, 1층 (공릉동)",37.6259057,127.07427
8129,사랑드림약국,"서울특별시 동대문구 이문로 83, 1층 (이문동)",37.5945962,127.0588143
8157,신논현비비약국,"서울특별시 강남구 강남대로 476, urbanhive 지하2층 (논현동)",37.5049158,127.0248029
8162,복지약국,"서울특별시 동대문구 천호대로 227, (답십리동)",37.5705488,127.0481023
8165,성심약국,"서울특별시 동대문구 회기로 185, (휘경동)",37.5900443,127.056531
8170,하나약국,"서울특별시 강남구 압구정로 224, 208호 (신사동)",37.5285688,127.0321634
8177,압구정소망약국,"서울특별시 강남구 언주로173길 19, 1층 (신사동)",37.5278757,127.0319141
8178,제일그랜드약국,"서울특별시 강남구 강남대로 478, 제우빌딩 1층 (논현동)",37.5051136,127.0246963
8183,코아약국,"서울특별시 동대문구 이문로 30, 1층 (휘경동)",37.590186,127.0564545
8187,다온약국,"서울특별시 서초구 서초대로77길 62, 강남역 IPARK 지층 B115호 (서초동)",37.5027557,127.0239029
8195,가온약국,"서울특별시 서초구 강남대로 465, 교보타워 B동 지상1층 (서초동)",37.5038015,127.0242029
8201,팜프라자약국,"서울특별시 노원구 동일로 1066, 1층 (공릉동)",37.6252593,127.0734431
8202,호두온누리약국,"서울특별시 서초구 남부순환로 2449, 삼원빌딩 1층 (서초동)",37.4825138,127.0182611
8217,i튼튼약국,"서울특별시 노원구 동일로 1059, (공릉동)",37.6245329,127.0729837
8221,혜중약국,"서울특별시 동대문구 이문로 186, 1층 (이문동)",37.6031891,127.0622929
8224,수한약국,"서울특별시 동대문구 이문로9길 8, 2층 1,  2호 (이문동)",37.5929734,127.0574503
8228,행복한정약국,"서울특별시 동대문구 이문로 188, 1층 (이문동)",37.6033743,127.062244
8233,자연약국,"서울특별시 서초구 효령로68길 114, (서초동)",37.4852246,127.0186682
8235,세진약국,"서울특별시 강남구 압구정로36길 12, 메디컬뱅크 1층 103호 (신사동)",37.5276422,127.0313377
8245,밝은약국,"서울특별시 서초구 사평대로56길 7, 105,106호 (서초동, 서초한일유앤아이주상복합)",37.5032162,127.0235331
8251,새성수약국,"서울특별시 동대문구 서울시립대로 116, (전농동)",37.58076,127.0516595
8253,국민약국,"서울특별시 동대문구 이문로 37, 104호 (회기동, 회기역 한일베라체캠퍼스)",37.5908164,127.0561285
8269,채움약국,"서울특별시 강남구 압구정로34길 11, 압구정스퀘어 107호 (신사동)",37.5274022,127.0309965
8282,블루밍약국,"서울특별시 강남구 강남대로 492, 한맥빌딩 1층 일부호 (논현동)",37.506197,127.024134
8298,메디팜압구정약국,"서울특별시 강남구 논현로160길 13, 1층 101호 (신사동)",37.5227638,127.0291249
8307,메디약국,"서울특별시 동대문구 회기로 173, 1층 (회기동)",37.5905268,127.0555113
8316,에이스약국,"서울특별시 서초구 효령로 304, 지1층 1016호 (서초동)",37.4847435,127.0178182
8323,압구정수약국,"서울특별시 강남구 압구정로32길 23, 1층 (신사동)",37.5261955,127.0300873
8332,오로라온누리약국,"서울특별시 동대문구 서울시립대로 92, 1층 (전농동)",37.5789014,127.0501529
8337,복음약국,"서울특별시 노원구 마들로 31, 214호 (월계동, 그랑빌아파트상가)",37.6183634,127.0686647
8344,논현밝은 약국,"서울특별시 강남구 강남대로122길 10, 영흥빌딩 1층 일부호 (논현동)",37.5076373,127.0240808
8349,치유약국,"서울특별시 강남구 논현로 824, 동양빌딩 1층 (신사동)",37.5219996,127.0285577
8353,명옥약국,"서울특별시 강남구 압구정로 212, (신사동)",37.5278531,127.0304776
8366,장군약국,"서울특별시 서초구 서초중앙로 18, 1층 114호 (서초동, 서초쌍용플래티넘)",37.4840586,127.0173602
8373,장수메디컬약국,"서울특별시 노원구 동일로 1077, 1층 (공릉동, 스테이션빌딩)",37.6260625,127.0724707
8375,정문약국,"서울특별시 성동구 왕십리로 236-1, (행당동)",37.5579438,127.0413136
8379,건민약국,"서울특별시 노원구 동일로191길 23, 1층 (공릉동)",37.6249049,127.0717908
8388,도일약국,"서울특별시 서초구 사평대로55길 10, (반포동)",37.5046399,127.0229534
8399,대풍약국,"서울특별시 성동구 사근동길 6, (행당동, 한양제일빌딩)",37.5601514,127.0420376
8403,행운약국,"서울특별시 강남구 논현로 836, 삼신빌딩 1층 102호 (신사동)",37.5230746,127.0286162
8421,압구정화이트약국,"서울특별시 강남구 압구정로30길 23, 102호 (신사동)",37.5259003,127.0295122
8423,이룸약국,"서울특별시 강남구 논현로 838, 원방프라자 1층 일부호 (신사동)",37.5233551,127.0286669
8438,신나리약국,"서울특별시 서초구 서운로 207, 삼호종합상가 1층 106호 (서초동)",37.5015093,127.0217788
8445,한양약국,"서울특별시 강남구 논현로176길 14, 3층 일부호 (신사동)",37.5269931,127.0297326
8451,생생온누리약국,"서울특별시 강남구 논현로 842, 압구정빌딩 1층 (신사동)",37.5240509,127.0287459
8453,압구정원약국,"서울특별시 강남구 논현로 842, 압구정빌딩 1층 일부호 (신사동)",37.5240509,127.0287459
8463,삼오약국,"서울특별시 동대문구 답십리로 64, (전농동)",37.5755031,127.0481004
8473,소호약국,"서울특별시 강남구 논현로 848, 1층 (신사동)",37.5245705,127.0288588
8477,중외약국,"서울특별시 강남구 학동로4길 35, (논현동)",37.5091939,127.0239878
8479,시대약국,"서울특별시 성동구 마장로 321, (마장동)",37.5675555,127.0447207
8486,아란약국,"서울특별시 서초구 서운로 216, GDA주니어스쿨 203호 (서초동)",37.5023808,127.0218913
8489,소망약국,"서울특별시 서초구 서초중앙로 26, 2층 221호 (서초동, 래미안 서초유니빌)",37.4846962,127.0170065
8493,대학약국,"서울특별시 성동구 사근동길 4, 1층 (행당동)",37.559988,127.0416034
8499,다현온누리약국,"서울특별시 강남구 언주로167길 46, 1층 2호 (신사동)",37.5266107,127.029393
8502,후문약국,"서울특별시 성동구 마조로 22-3, 1층 (행당동)",37.5598296,127.0414335
8509,마리약국,"서울특별시 강남구 논현로155길 6, 106호 (신사동)",37.5219482,127.027702
8512,혜민약국,"서울특별시 성동구 마조로 30, 1층 (행당동, 미진빌딩)",37.5602955,127.0415017
8514,신성림약국,"서울특별시 성동구 마조로 24, (행당동)",37.5598306,127.0413092
8520,종로약국,"서울특별시 성동구 사근동길 2, (행당동)",37.559975,127.0413476
8534,그린약국,"서울특별시 강남구 논현로 835, JK빌딩 1층 (신사동)",37.523104,127.0279657
8543,뽀빠이약국,"서울특별시 강남구 논현로 868, 1층 101호 (신사동, 구정빌딩)",37.5260958,127.028912
8551,정성약국,"서울특별시 동대문구 서울시립대로 50, 1층 (전농동)",37.575643,127.0476407
8553,굿윌압구정약국,"서울특별시 강남구 압구정로30길 12, 1층 101호 (신사동)",37.526711,127.0290969
8566,슈퍼빌온누리약국,"서울특별시 서초구 서초중앙로 15, 106호 (서초동, 현대슈퍼빌상가동)",37.4828044,127.0160719
8571,센느약국,"서울특별시 강남구 강남대로 516, 101호 (논현동)",37.5082743,127.0231572
8576,새싹약국,"서울특별시 강남구 학동로 121, 지하1층 일부호 (논현동)",37.5122594,127.0243422
8580,비타민약국,"서울특별시 강남구 논현로 839, 3층 일부호 (신사동)",37.5236581,127.0279574
8592,청량리중앙약국,"서울특별시 동대문구 왕산로 214, 청량리역,롯데백화점 403-우측호 (전농동)",37.5841971,127.051139
8597,신논현올리브약국,"서울특별시 서초구 강남대로 507, 1층 (반포동, 신태양빌딩)",37.5071711,127.0227046
8612,대원약국,"서울특별시 성북구 돌곶이로14길 51, (석관동)",37.6089175,127.0625464
8614,원약국,"서울특별시 노원구 동일로 1098, (공릉동)",37.6279628,127.0722313
8615,광성약국,"서울특별시 강남구 강남대로 520, (논현동, 영동빌딩)",37.5086776,127.0230647
8620,평강약국,"서울특별시 서초구 서초중앙로24길 55, 306호 (서초동, 중앙서초플라자)",37.4961123,127.0194059
8632,서생당약국,"서울특별시 동대문구 서울시립대로 42, (전농동)",37.5750228,127.0469865
8636,연세팜약국,"서울특별시 강남구 학동로4길 24, 101호 (논현동)",37.5099284,127.0233542
8637,열린온누리약국,"서울특별시 서초구 강남대로85길 5, 1층 (반포동)",37.50743,127.0225908
8659,밝은마음약국,"서울특별시 강남구 논현로 841, 제이비 미소빌딩 110호 (신사동)",37.5240297,127.027762
8665,압구정퀸약국,"서울특별시 강남구 논현로 853, 1층 (신사동)",37.5251091,127.0281101
8671,제이비미소약국,"서울특별시 강남구 논현로 841, 1층 107호 (신사동, 제이비미소빌딩)",37.5240297,127.027762
8675,하늘약국,"서울특별시 강남구 논현로 841, 1층 111호 (신사동, 제이비미소빌딩)",37.5240297,127.027762
8684,참사랑약국,"서울특별시 성동구 마장로 300, (마장동)",37.5658549,127.0430914
8690,장수알파약국,"서울특별시 서초구 서초중앙로 38, 정원빌딩 1층 (서초동)",37.485459,127.0163019
8694,압구정프라자온누리약국,"서울특별시 강남구 논현로 857, A857 1층 일부호 (신사동)",37.5253553,127.0281157
8701,메디팜무지개약국,"서울특별시 강남구 논현로159길 10, 1층 일부호 (신사동)",37.5231164,127.0273583
8702,밝은온누리약국,"서울특별시 강남구 압구정로28길 48, 1층 (신사동)",37.523368,127.0274507
8709,더하늘약국,"서울특별시 서초구 강남대로 509, 1층 (반포동)",37.5076446,127.0224917
8710,세계로약국,"서울특별시 성북구 화랑로40길 54, (석관동)",37.6134502,127.06449
8718,한양약국,"서울특별시 성동구 마조로 17, (행당동)",37.5595596,127.0404711
8720,효민프라자약국,"서울특별시 성동구 마조로 64, 1층 (마장동)",37.5632966,127.0419385
8727,압구정영약국,"서울특별시 강남구 압구정로28길 25, 엑시 1층 1호 (신사동)",37.5248319,127.0278537
8734,원약국,"서울특별시 서초구 서초중앙로 36, 1층 (서초동, 준영빌딩)",37.4855763,127.0162228
8736,늘푸른약국,"서울특별시 성북구 돌곶이로 25, (석관동, 씨티홈)",37.6066611,127.0610515
8747,파마시아약국,"서울특별시 서초구 강남대로85길 9, 1층 (반포동)",37.5073723,127.0222723
8754,보림한약국,"서울특별시 동대문구 이문로1길 25, 1층 (회기동)",37.5892881,127.0528581
8763,명소약국,"서울특별시 성북구 돌곶이로 28, 1층 (석관동)",37.6070576,127.0611366
8774,영동약국,"서울특별시 강남구 강남대로 526, 1층 (논현동)",37.5091603,127.0227162
8786,압구정엘약국,"서울특별시 강남구 압구정로28길 13, 1층 (신사동)",37.5256731,127.0278588
8790,하니약국,"서울특별시 노원구 동일로 1099, (공릉동)",37.627926,127.0715611
8801,신사수약국,"서울특별시 강남구 압구정로28길 28, 1층 일부호 (신사동)",37.5247742,127.0275307
8808,바른약국,"서울특별시 강남구 도산대로 157, 1층 (신사동)",37.519033,127.0256588
8814,다정약국,"서울특별시 강남구 논현로175길 7, 1층 101호 (신사동)",37.526151,127.0279425
8815,봄약국,"서울특별시 서초구 서초중앙로8길 13, 아진빌딩 1층 (서초동)",37.4867545,127.0162026
8823,브라운스톤약국,"서울특별시 서초구 서초대로 334, 1층 105호 (서초동, 브라운스톤)",37.4947251,127.018293
8834,서초로하스약국,"서울특별시 서초구 서초중앙로 39, 21세기 병원 1층 (서초동)",37.4852908,127.0157273
8840,뉴석계프라자약국,"서울특별시 노원구 석계로 2, (월계동)",37.6152528,127.0648357
8845,삼미약국,"서울특별시 서초구 주흥길 8, (반포동)",37.5042077,127.0209329
8849,논현바른약국,"서울특별시 서초구 강남대로 519, 1층 (반포동)",37.5082504,127.0221182
8863,영양과건강약국,"서울특별시 강남구 강남대로 532, 202호 (논현동, 은훈빌딩)",37.5095804,127.0224836
8868,미소현약국,"서울특별시 서초구 강남대로 521-4, 태영빌딩 1층 102호 (반포동)",37.5085086,127.0221477
8878,구름약국,"서울특별시 강남구 논현로171길 11, 1층 (신사동)",37.5254659,127.0274224
8880,신종로약국,"서울특별시 동대문구 왕산로 261, 1층 (청량리동)",37.5843596,127.0501114
8889,신사드림약국,"서울특별시 강남구 압구정로 164, 1층 1호 (신사동)",37.5265322,127.0276588
8891,왕성약국,"서울특별시 강남구 학동로 106, (논현동)",37.5110167,127.0227
8898,교대사랑약국,"서울특별시 서초구 서초대로 335, (서초동, 서흥빌딩)",37.4952764,127.018085
8900,동아약국,"서울특별시 동대문구 서울시립대로 31, 102-119호 (전농동, 동아아파트)",37.5749667,127.0458375
8905,드림케어약국,"서울특별시 강남구 압구정로 162, 1층 107호 (신사동, 베네하임시티)",37.5263327,127.0274689
8915,새비홍약국,"서울특별시 성북구 한천로 580, 1층 (석관동)",37.6113876,127.0624581
8920,진호온누리약국,"서울특별시 성북구 돌곶이로 36-1, (석관동)",37.6075988,127.0605844
8934,한사랑약국,"서울특별시 노원구 동일로 1101, 2층 (공릉동, 하니빌딩)",37.6282565,127.0710198
8940,다정약국,"서울특별시 서초구 강남대로 527, 브랜드칸 타워 1층 (반포동)",37.5090965,127.0218693
8953,무지개온누리약국,"서울특별시 노원구 화랑로 325, (월계동)",37.6149399,127.0640504
8960,밝은미소약국,"서울특별시 노원구 석계로3길 3, 한주빌딩 1층 (월계동)",37.6155595,127.0643523
8962,성일약국,"서울특별시 강남구 압구정로 160, 제성빌딩 3층 301호 (신사동)",37.5262658,127.0272414
8967,자이팜약국,"서울특별시 성동구 고산자로2길 67, 서울숲리버뷰자이(상가1동) 상가동 2층 1203호 (행당동)",37.5562935,127.0380372
8971,후문약국,"서울특별시 동대문구 왕산로45길 8, 1층 (청량리동)",37.5841246,127.0494823
8973,두리약국,"서울특별시 성북구 돌곶이로 37, 1층 (석관동, 상지빌딩)",37.6074625,127.0602562
8975,빛샘온누리약국,"서울특별시 서초구 서초대로 331, 1층 (서초동)",37.4951577,127.0176552
8982,행복한약국,"서울특별시 서초구 서초중앙로 49, 동양라디안루키 제1층 제102호 (서초동)",37.4861363,127.0151607
