id,이름,소재지주소,위도,경도
1049,톤즈의원,"인천광역시 부평구 경원대로 1395, 부평일번가 12~13층 (부평동)",37.491839,126.7244702
1052,서울스타치과의원,"인천광역시 남동구 논현로 42, 302호 (논현동, 제일프라자)",37.4021254,126.7110705
1054,스마일수치과의원,"인천광역시 계양구 장제로 822, 지하2층 (계산동, 롯데마트)",37.540841,126.735966
1055,연세우리들의원,"인천광역시 계양구 장제로 822, 롯데마트 계양점 3층 일부호 (계산동)",37.540841,126.735966
1057,엠앤비여성병원,"인천광역시 계양구 장제로772번길 2, (계산동)",37.5365393,126.7348015
1058,미소 가득한 의원,"인천광역시 부평구 부흥로304번길 38, (부평동)",37.4966689,126.7252755
1060,논현메디칼정형외과의원,"인천광역시 남동구 남동대로370번길 113, 2층,3층 (논현동)",37.41377,126.7120045
1061,양소아청소년과의원,"인천광역시 남동구 함박뫼로 441, 203호 (논현동)",37.4094235,126.7115532
1065,연세사랑의원,"인천광역시 계양구 임학동로 47, 202호 (임학동)",37.5461342,126.7371264
1067,푸른치과의원,"인천광역시 남동구 남동대로370번길 114, 201호 (논현동, 동보A상가)",37.4134308,126.711835
1070,서울명문치과의원,"인천광역시 계양구 계산새로65번길 17, 502호 (계산동, 계양메디칼)",37.5398514,126.7353304
1071,서울이비인후과의원,"인천광역시 계양구 계산새로65번길 17, 계양메디칼빌딩 2층 (계산동)",37.5398514,126.7353304
1072,연세내과의원,"인천광역시 계양구 계산새로65번길 17, 6층 (계산동)",37.5398514,126.7353304
1073,연세산부인과의원,"인천광역시 계양구 계산새로65번길 17, (계산동)",37.5398514,126.7353304
1074,연세안과의원,"인천광역시 계양구 계산새로65번길 17, 3층 (계산동)",37.5398514,126.7353304
1075,임태식신경정신과의원,"인천광역시 계양구 계산새로65번길 17, 2층 (계산동)",37.5398514,126.7353304
1076,차명수연세피부과의원,"인천광역시 계양구 계산새로65번길 17, 301호, 401호 (계산동)",37.5398514,126.7353304
1077,퍼스트정마취통증의학과의원,"인천광역시 계양구 계산새로65번길 17, 101호 (계산동)",37.5398514,126.7353304
1078,마음돌봄의원,"인천광역시 남동구 논현로 40, 5층 503호 (논현동, THE CLASS PLAZA)",37.402291,126.7107043
1079,부평연세바른재활의학과의원,"인천광역시 부평구 시장로 7, 4층 (부평동)",37.4922,126.7240198
1080,블리비의원,"인천광역시 부평구 시장로 7, 4층 일부호 (부평동)",37.4922,126.7240198
1081,예스치과의원,"인천광역시 부평구 시장로 7, 604호 (부평동, 신라빌딩)",37.4922,126.7240198
1082,와이랩성형외과의원,"인천광역시 부평구 시장로 7, 신라저축은행빌딩 302호 (부평동)",37.4922,126.7240198
1084,GM치과의원,"인천광역시 계양구 장제로 735, 3층 (작전동)",37.5335722,126.7336464
1085,서울하나치과의원,"인천광역시 계양구 계양산로 194, 4층 (임학동)",37.5473822,126.7373167
1086,양은성치과의원,"인천광역시 부평구 부흥로 301, (부평동)",37.49867,126.7252957
1087,메트로피부과의원,"인천광역시 부평구 광장로 16, 6층 (부평동, 부평역사쇼핑몰)",37.4895676,126.7233507
1088,부평메트로성형외과의원,"인천광역시 부평구 광장로 16, (부평동)",37.4895676,126.7233507
1089,부평수흉부외과의원,"인천광역시 부평구 광장로 16, 6층 (부평동, 부평민자역사)",37.4895676,126.7233507
1091,사과나무치과의원,"인천광역시 부평구 광장로 16, 6층 (부평동, 부평민자역사)",37.4895676,126.7233507
1092,선이산부인과의원,"인천광역시 부평구 광장로 16, 6층 (부평동, 부평역사쇼핑몰)",37.4895676,126.7233507
1094,이상순정형외과의원,"인천광역시 부평구 광장로 16, 6층 (부평동, 부평역사롯데마트)",37.4895676,126.7233507
1095,조은눈굿아이안과의원,"인천광역시 부평구 광장로 16, 6층 (부평동, 부평민자역사)",37.4895676,126.7233507
1097,함춘내과의원,"인천광역시 부평구 광장로 16, 6층 (부평동, 부평역사쇼핑몰)",37.4895676,126.7233507
1098,서울이룸병원,"인천광역시 남동구 구월로 241, 1~5층 전체호 (구월동, 이룸메디컬)",37.4563165,126.7173261
1099,연세수의원,"인천광역시 계양구 계양산로 193, (임학동)",37.5476749,126.7373092
1102,더편한장내과의원,"인천광역시 남동구 인하로 616, 커뮤니티프라자 5층 505호, 506호, 507호 (구월동)",37.442524,126.7152048
1103,삼성서울치과의원,"인천광역시 남동구 인하로 616, 305호, 306호 (구월동, 커뮤니티프라자)",37.442524,126.7152048
1104,서울유앤이비인후과의원,"인천광역시 남동구 인하로 616, 205호 (구월동)",37.442524,126.7152048
1107,스마일치과의원,"인천광역시 남동구 함박뫼로 437, 201호 (논현동, 논현주공2단지상가)",37.4096206,126.7111629
1108,계양장문외과의원,"인천광역시 계양구 장제로 808, 3층 (계산동)",37.5398456,126.7350512
1109,의료법인가창의료재단미소망의원,"인천광역시 계양구 장제로 808, 4층 (계산동)",37.5398456,126.7350512
1110,일등치과의원,"인천광역시 계양구 장제로 808, 201호 (계산동)",37.5398456,126.7350512
1113,서울성모정형외과의원,"인천광역시 남동구 호구포로 220, 명진프라자 5층 702호 (논현동)",37.4024026,126.7103443
1114,서울정플란트치과의원,"인천광역시 남동구 호구포로 220, 명진프라자 6층 601호 602호 (논현동)",37.4024026,126.7103443
1115,심연세이비인후과의원,"인천광역시 남동구 호구포로 220, 403호 (논현동, 명진프라자)",37.4024026,126.7103443
1116,조은아산내과의원,"인천광역시 남동구 호구포로 220, 명진프라자 401,402호 (논현동)",37.4024026,126.7103443
1120,마로비뇨기과의원,"인천광역시 부평구 부평대로 6, 7층 701호 (부평동, 대신스카이프라자 빌딩)",37.4921197,126.7235993
1121,박치영성형외과의원,"인천광역시 부평구 부평대로 6, 2층 (부평동)",37.4921197,126.7235993
1123,샤론의원,"인천광역시 부평구 부평대로 6, 501호 (부평동, 대신스카이프라자)",37.4921197,126.7235993
1124,애플산부인과의원,"인천광역시 부평구 부평대로 6, 8층 (부평동, 대신스카이프라자)",37.4921197,126.7235993
1125,(사)경찰공제회남부의원,"인천광역시 남동구 아암대로 1247, (고잔동)",37.3849097,126.7088609
1126,남부치과의원,"인천광역시 부평구 남부역로20번길 27, 2층 (부평동)",37.489044,126.7229313
1128,서울수치과의원,"인천광역시 남동구 인하로 613, 401~403호 (구월동, 더존프라자)",37.4431404,126.7150162
1130,코앤미이비인후과의원,"인천광역시 부평구 주부토로 82, 2층 3층 (부평동)",37.5023191,126.7256787
1131,하나미엘여성의원,"인천광역시 계양구 경명대로 1157, 1,2층 (임학동)",37.5432831,126.735742
1135,플란치과병원,"인천광역시 부평구 주부토로 17, 메타타워 2~6층 (부평동)",37.4969372,126.7243706
1136,닥터에버스의원,"인천광역시 부평구 부평대로 16, 9층 (부평동)",37.4927426,126.7234478
1137,미앤아이의원,"인천광역시 부평구 부평대로 12, (부평동)",37.492442,126.7233878
1138,부평우리치과의원,"인천광역시 부평구 부평대로 16, (부평동)",37.4927426,126.7234478
1139,피어봄의원,"인천광역시 부평구 부평대로 16, 4층 (부평동)",37.4927426,126.7234478
1142,길치과의원,"인천광역시 계양구 장제로 789, 3층 일부호 (계산동)",37.5384276,126.7341116
1145,부평국민정형외과의원,"인천광역시 부평구 부평대로 20, 8층 (부평동)",37.4932868,126.7233637
1146,연세고운미소치과의원,"인천광역시 부평구 부평대로 20, 7층 (부평동)",37.4932868,126.7233637
1147,영앤필의원,"인천광역시 부평구 부평대로 20, 4층 일부호 (부평동)",37.4932868,126.7233637
1148,가얼손기학성형외과의원,"인천광역시 부평구 부평대로20번길 2, (부평동)",37.4930202,126.7232945
1150,연세아이(i)소아청소년과의원,"인천광역시 남동구 선수촌로 37, 3층 303호 (구월동, SJ플라자)",37.4426506,126.7145075
1152,두드림신경과의원,"인천광역시 부평구 길주남로 35, 도형빌딩 3층 (부평동)",37.5047898,126.7257525
1153,믿음치과의원,"인천광역시 부평구 길주남로 35, 2층 (부평동)",37.5047898,126.7257525
1155,삼성의원,"인천광역시 부평구 주부토로 112, 2,3층 (부평동)",37.5049876,126.7258004
1157,김지호피부과의원,"인천광역시 부평구 부평대로 24, (부평동)",37.4935676,126.7233183
1159,부평베스트튼튼의원,"인천광역시 부평구 부평대로 24, 가나빌딩 6층 (부평동)",37.4935676,126.7233183
1160,부평숲정신건강의학과의원,"인천광역시 부평구 부평대로 24, 가나빌딩 2층 201호 (부평동)",37.4935676,126.7233183
1161,사람사랑치과의원,"인천광역시 부평구 부평대로 24, 503호 (부평동, 가나베스트빌)",37.4935676,126.7233183
1162,성모내과의원,"인천광역시 부평구 부평대로 24, 203호 (부평동, 가나베스트텔)",37.4935676,126.7233183
1163,성모유안과의원,"인천광역시 부평구 부평대로 24, 402호 (부평동, 가나빌딩)",37.4935676,126.7233183
1165,안정경내과의원,"인천광역시 부평구 부평대로 24, 4,5층 (부평동)",37.4935676,126.7233183
1166,유앤항외과의원,"인천광역시 부평구 부흥로294번길 4, 5층 (부평동, 추인타워)",37.4982125,126.7242883
1167,필산부인과의원,"인천광역시 부평구 부평대로 24, (부평동)",37.4935676,126.7233183
1169,서울바른척도병원,"인천광역시 남동구 구월로 233, 1층일부,2~5층 전체호 (구월동)",37.4564126,126.7164765
1173,티아라의원,"인천광역시 부평구 부평대로 26, (부평동)",37.4937558,126.723291
1176,서울미소치과의원,"인천광역시 남동구 인하로 607, 402호 (구월동, 모아프라자)",37.4431313,126.7143902
1177,이화웰소아청소년과의원,"인천광역시 남동구 인하로 607, 3층 301호 (구월동, 모아프라자)",37.4431313,126.7143902
1178,라벨성형외과의원,"인천광역시 부평구 부평대로 5, (부평동)",37.4919374,126.7228284
1179,미앤미의원,"인천광역시 부평구 부평대로 5, W빌딩 6층 (부평동)",37.4919374,126.7228284
1181,예촌연합의원,"인천광역시 남동구 인하로 608, 5층 (구월동, 구월메디컬프라자)",37.4426664,126.7142677
1182,란의원,"인천광역시 부평구 부평대로 3, 3층 (부평동)",37.4918127,126.7227649
1183,사랑의가정의학과의원,"인천광역시 부평구 동수로 25, 2층 (부평동)",37.4850364,126.7213633
1185,미의원,"인천광역시 부평구 광장로 4, 9층 (부평동, 코아빌딩)",37.4910417,126.7225508
1186,부평미치과의원,"인천광역시 부평구 광장로 4, 3층 (부평동, 코아빌딩)",37.4910417,126.7225508
1187,부평하루여성외과의원,"인천광역시 부평구 광장로 4, 6층 (부평동, 코아빌딩)",37.4910417,126.7225508
1188,연세코아내과의원,"인천광역시 부평구 광장로 4, 5층 (부평동)",37.4910417,126.7225508
1189,이영은소아청소년과의원,"인천광역시 계양구 봉오대로 743, (작전동)",37.5307869,126.7316493
1190,투명플러스치과의원,"인천광역시 부평구 경원대로 1383, 3층,4층,5층 (부평동)",37.4915411,126.722586
1191,가나성형외과의원,"인천광역시 부평구 부평대로32번길 1, 3층 (부평동)",37.4943913,126.7231052
1192,부평밝은눈안과의원,"인천광역시 부평구 부평대로 11, 2층 (부평동, 제일메디칼센터)",37.4923542,126.7226837
1193,부평성모정신건강의학과의원,"인천광역시 부평구 부평대로 11, 2층 일부호 (부평동)",37.4923542,126.7226837
1194,부평예쁨주의쁨의원,"인천광역시 부평구 부평대로 11, 4층 (부평동)",37.4923542,126.7226837
1195,임의원,"인천광역시 부평구 부평대로 11, 2층 (부평동, 제일메디칼센터)",37.4923542,126.7226837
1196,제일외과의원,"인천광역시 부평구 부평대로 11, 3층 일부호 (부평동)",37.4923542,126.7226837
1200,김명주산부인과의원,"인천광역시 부평구 부평대로 9, (부평동)",37.492107,126.7226033
1201,백종은치과의원,"인천광역시 부평구 부평대로 9, 3층 (부평동, 문화오피스텔)",37.492107,126.7226033
1202,부평내과의원,"인천광역시 부평구 부평대로 9, (부평동)",37.492107,126.7226033
1203,비엘클리피부과의원,"인천광역시 부평구 부평대로 9, 문화오피스텔 3층 301호 (부평동)",37.492107,126.7226033
1204,연세베스트항외과의원,"인천광역시 부평구 부평대로 9, 505호 (부평동, 문화드림빌)",37.492107,126.7226033
1206,허정치과의원,"인천광역시 부평구 부평대로 36, (부평동)",37.4946176,126.7230958
1207,고려마취통증의학과의원,"인천광역시 부평구 부평대로 17, 7층 (부평동, 초이스빌딩)",37.4928953,126.7227302
1210,부평나우치과의원,"인천광역시 부평구 부평대로 15, 4층 (부평동, 부평서파빌딩)",37.4927712,126.7226902
1211,튼튼내이사랑치과의원,"인천광역시 부평구 경원대로 1382, 대한빌딩 8층 (부평동)",37.4910313,126.7223302
1212,펠릭스의원,"인천광역시 부평구 경원대로 1382, (부평동, 대한빌딩2층)",37.4910313,126.7223302
1213,금세형의원,"인천광역시 부평구 부평대로 17-1, (부평동)",37.4929979,126.7227039
1215,별플란트치과의원,"인천광역시 부평구 광장로4번길 8, 2층 (부평동)",37.4908329,126.7222424
1216,조진호피부과의원,"인천광역시 부평구 부평대로 36-1, (부평동)",37.4947116,126.7230502
1219,서울티플란트치과의원,"인천광역시 부평구 광장로4번길 11, 중보빌딩 6층 (부평동)",37.4906325,126.7221924
1220,엘레슈의원,"인천광역시 부평구 광장로4번길 11, 9층 (부평동, 중보빌딩)",37.4906325,126.7221924
1222,윤충한정신건강의학과의원,"인천광역시 부평구 부평대로 38, (부평동)",37.4948608,126.72304
1223,엄인석치과의원,"인천광역시 계양구 봉오대로 739, (작전동)",37.5307616,126.731264
1227,라이브치과병원,"인천광역시 부평구 부평대로 52, 라이브빌딩 2, 3층 (부평동)",37.4959305,126.7230965
1228,부평연세비뇨기과의원,"인천광역시 부평구 부평대로 19-1, 도시프라자빌딩 4층 401,402,403호 (부평동)",37.4931576,126.7225052
1230,류병훈성형외과의원,"인천광역시 부평구 부평대로 25, (부평동)",37.4937408,126.7226187
1231,원더이비인후과의원,"인천광역시 부평구 부평대로 19-1, 도시프라자빌딩 2층 일부호 (부평동)",37.4931576,126.7225052
1232,황인성치과의원,"인천광역시 부평구 부평대로 25, (부평동)",37.4937408,126.7226187
1233,성모류마내과의원,"인천광역시 남동구 구월로 223, 305호 (구월동, 위너스프라자)",37.4564911,126.7157168
1234,이준승내과의원,"인천광역시 남동구 구월로 223, 위너스프라자 2층 201,202,203호 (구월동)",37.4564911,126.7157168
1236,필의원,"인천광역시 남동구 구월로 223, 4층 401일부호 (구월동, 위너스프라자)",37.4564911,126.7157168
1237,갈산내과의원,"인천광역시 부평구 주부토로 182, (갈산동)",37.5113078,126.7263215
1241,나은내과의원,"인천광역시 부평구 길주남로10번길 21, 202, 203, 204(일부), 205, 206호 (부평동, 래미안부평)",37.5031427,126.7244292
1242,미소진치과의원,"인천광역시 부평구 굴포로 48, 302호 (갈산동, 대호빌딩)",37.5115963,126.7263274
1243,부평탑마취통증의학과의원,"인천광역시 부평구 굴포로 48, 4층 (갈산동)",37.5115963,126.7263274
1246,박비뇨기과의원,"인천광역시 부평구 부평대로 21, (부평동)",37.493266,126.7223099
1247,신이비인후과의원,"인천광역시 부평구 부평대로 21, 3층 (부평동, 금남빌딩)",37.493266,126.7223099
1248,오케이마취통증의학과의원,"인천광역시 부평구 부평대로 21, 금남빌딩 4층 401호, 402(일부)호 (부평동)",37.493266,126.7223099
1249,톡스앤필의원,"인천광역시 부평구 부평대로 21, 금남빌딩 601호 (부평동)",37.493266,126.7223099
1250,휴의원,"인천광역시 부평구 부평대로 21, 4층 401호 (부평동, 금남빌딩)",37.493266,126.7223099
1253,연세오늘인치과의원,"인천광역시 부평구 부평대로 33, 3층 (부평동, 창성빌딩)",37.4943857,126.7225294
1254,정건연세정신과의원,"인천광역시 부평구 부평대로 33, 7층 (부평동, 창성빌딩)",37.4943857,126.7225294
1257,한솔의원,"인천광역시 계양구 주부토로 372, 2층 (작전동, 금영프라자)",37.5276137,126.7301223
1258,행복을심는치과의원,"인천광역시 남동구 구월남로 228, 401호 (구월동, 컨스타빌딩)",37.4523722,126.7148687
1260,은치과의원,"인천광역시 계양구 주부토로 374, (작전동)",37.5278531,126.7301319
1261,이레소아청소년과의원,"인천광역시 계양구 주부토로 374, 3층 일부호 (작전동)",37.5278531,126.7301319
1262,파티마산부인과의원,"인천광역시 부평구 평천로 337, (갈산동)",37.5180925,126.7277294
1264,의료법인한길의료재단한길안과병원,"인천광역시 부평구 부평대로 35, 1층일부,2층~10층 (부평동, 정명빌딩)",37.494578,126.722362
1265,미래항맥외과의원,"인천광역시 부평구 부평문화로 55, 603호 (부평동, 와이디타워)",37.4942911,126.7222819
1267,바른이예쁜이치과의원,"인천광역시 부평구 부평문화로 55, 4층 401호 (부평동, 와이디타워)",37.4942911,126.7222819
1268,부평그린마취통증의학과의원,"인천광역시 부평구 부평문화로 55, 와이디타워 201, 202, 602호 (부평동)",37.4942911,126.7222819
1269,새롬이비인후과의원,"인천광역시 부평구 부평문화로 55, (부평동, 와이디타워 702호)",37.4942911,126.7222819
1271,에덴의원,"인천광역시 부평구 부평문화로 55, 4층 403호 (부평동)",37.4942911,126.7222819
1272,예인치과의원,"인천광역시 부평구 부평문화로 55, 502호 (부평동, 와이디타워)",37.4942911,126.7222819
1273,우리소아청소년과의원,"인천광역시 부평구 부평문화로 55, 와이디타워 501호 (부평동)",37.4942911,126.7222819
1274,인천성모내과의원,"인천광역시 부평구 부평문화로 55, 203호, 302호, 303호, 와이디타워 (부평동)",37.4942911,126.7222819
1275,청담엘의원,"인천광역시 부평구 부평문화로 55, 601호 (부평동, 와이디타워)",37.4942911,126.7222819
1277,해사랑마취통증의학과의원,"인천광역시 부평구 부평문화로 55, (부평동, 와이디타워)",37.4942911,126.7222819
1278,부평정형외과신경외과의원,"인천광역시 부평구 부평대로 66, 1, 3층 (부평동)",37.4973333,126.7228427
1279,바른플란트치과의원,"인천광역시 남동구 구월로 221, 2층 전체호 (구월동, 아세아프라자)",37.4565083,126.7152307
1281,부평성모안과의원,"인천광역시 부평구 경원대로 1373, 4층 (부평동)",37.4915427,126.7215643
1282,퓨어스의원,"인천광역시 부평구 경원대로 1373, 북인천우체국 6층 (부평동)",37.4915427,126.7215643
1283,웰스치과의원,"인천광역시 부평구 부평대로 43-1, (부평동)",37.4953086,126.7222833
1286,부평미건치과의원,"인천광역시 부평구 주부토로 236, A동 3층 320,321호 (갈산동)",37.5158606,126.7268033
1287,참좋은부부치과의원,"인천광역시 남동구 용천로 68, 501호 (구월동, 써니프라자)",37.455648,126.7149404
1288,뉴욕치과의원,"인천광역시 남동구 용천로 70, 동호프라자 6층 (구월동)",37.4558916,126.7149615
1290,장튼튼내과의원,"인천광역시 남동구 용천로 70, 동호프라자 4,5,7층 (구월동)",37.4558916,126.7149615
1291,늘푸른의원,"인천광역시 남동구 용천로88번길 3, 203,205호 (구월동)",37.4573783,126.7151709
1294,성모산부인과의원,"인천광역시 부평구 부평대로 47, (부평동)",37.4955869,126.7222456
1296,갈산중앙의원,"인천광역시 부평구 굴포로 42, (갈산동)",37.5115888,126.7257503
1298,바른턱얼굴치과의원,"인천광역시 부평구 굴포로 42, 4층 (갈산동, 세광프라자)",37.5115888,126.7257503
1300,강남의원,"인천광역시 부평구 주부토로 260, (갈산동)",37.5181382,126.727224
1301,용치과의원,"인천광역시 남동구 용천로 82, 다옴프라자 2층 201,202호 (구월동)",37.4569462,126.7150431
1302,오준내과의원,"인천광역시 계양구 효서로 300, 삼호프라자 3층 307호 (작전동)",37.5278344,126.7296073
1303,이튼치과의원,"인천광역시 계양구 효서로 300, 2층 (작전동, 삼호빌딩)",37.5278344,126.7296073
1306,뉴욕치과의원,"인천광역시 부평구 부평문화로 51, 2층 (부평동)",37.4941757,126.7218251
1308,김종숙정신건강의학과의원,"인천광역시 부평구 부평대로 51, (부평동)",37.49607,126.7222059
1309,부평아름다운치과의원,"인천광역시 부평구 부평대로 51, 3층 (부평동)",37.49607,126.7222059
1310,서기홍마취통증의학과의원,"인천광역시 부평구 부평대로 51, 2층 (부평동)",37.49607,126.7222059
1311,이영재비뇨기과의원,"인천광역시 부평구 부평대로51번길 7, 4층 (부평동, 부평메디피아)",37.4958941,126.7221632
1314,마리앤의원,"인천광역시 부평구 부평대로 53, 3층 (부평동)",37.4961636,126.7221828
1316,실로암치과의원,"인천광역시 계양구 경명대로 1138, (계산동)",37.5428008,126.7333378
1317,안창호신경외과의원,"인천광역시 계양구 경명대로 1138, 2층 (계산동)",37.5428008,126.7333378
1318,성혜정형외과의원,"인천광역시 계양구 봉오대로 729, 2층 (작전동)",37.5307794,126.730119
1319,고익준피부과의원,"인천광역시 부평구 부평대로 59, 3층 (부평동, 성창빌딩)",37.4967353,126.7221409
1321,서울제일치과의원,"인천광역시 부평구 부평대로 59, (부평동)",37.4967353,126.7221409
1325,행복플러스의원,"인천광역시 부평구 주부토로 261, 201,202호 (갈산동, 신협빌딩)",37.5183811,126.7267971
1327,마인미의원,"인천광역시 부평구 부평대로 67, 6층 (부평동)",37.4973826,126.7220321
1328,뱅뱅이비인후과의원,"인천광역시 부평구 부평대로 67, 501일부호 (부평동)",37.4973826,126.7220321
1329,자애내과의원,"인천광역시 부평구 부평대로 90, 여산빌딩 A동 602호 (부평동)",37.4995605,126.7224707
1331,글로벌비전안과의원,"인천광역시 부평구 경원대로 1366, 스테이션 타워 9층 901호 (부평동)",37.4909756,126.7206379
1333,박상욱치과의원,"인천광역시 부평구 경원대로 1366, 502호 (부평동, 스테이션타워)",37.4909756,126.7206379
1335,부평아트치과의원,"인천광역시 부평구 경원대로 1366, 7층 701호 (부평동, 스테이션타워)",37.4909756,126.7206379
1337,에이스피부과의원,"인천광역시 부평구 부평문화로 46, 5층 (부평동, 중앙빌딩)",37.4937242,126.7211928
1340,전성희내과의원,"인천광역시 부평구 주부토로 231, 303호 (갈산동, 갈산홈프라자)",37.5158535,126.7260311
1341,푸른소아청소년과의원,"인천광역시 부평구 주부토로 231, (갈산동)",37.5158535,126.7260311
1343,서울마인드치과의원,"인천광역시 부평구 주부토로249번길 17, 223,224,225호 (갈산동, 부평지웰에스테이트)",37.5167993,126.7259973
1347,부평아이들소아청소년과의원,"인천광역시 부평구 부평문화로 43, 3층 (부평동, 성균빌딩)",37.4941697,126.7211049
1348,내추럴치과의원,"인천광역시 부평구 부평대로 75, 지하1층 (부평동, 대한생명)",37.4981766,126.7218782
1350,밀레니엄치과의원,"인천광역시 남동구 구월로 212, 힐캐슬프라자 228,230호 (구월동)",37.4560189,126.7140509
1354,우리이비인후과의원,"인천광역시 남동구 구월로 212, 3층 302호 (구월동, 힐캐슬프라자)",37.4560189,126.7140509
1355,장앤탑내과재활의학과의원,"인천광역시 남동구 구월로 212, 226호,227호,239호,242호 (구월동, 힐캐슬프라자)",37.4560189,126.7140509
1356,튼튼아이치과의원,"인천광역시 남동구 구월로 212, 힐캐슬프라자 306,316호 (구월동)",37.4560189,126.7140509
1358,한화생명(주)인천부속의원,"인천광역시 부평구 부평대로 75, (부평동)",37.4981766,126.7218782
1359,강소아청소년과의원,"인천광역시 계양구 경명대로1114번길 21, (계산동)",37.5416278,126.7323521
1362,연세나무치과의원,"인천광역시 부평구 부평문화로 41, (부평동)",37.4941749,126.7209281
1366,공감정신과의원,"인천광역시 부평구 부평대로 83, 강남타워 8층 802호 (부평동)",37.4989467,126.7217341
1367,동안플러스의원,"인천광역시 부평구 부평대로 83, 강남타워 7층 (부평동)",37.4989467,126.7217341
1370,서울든든내과의원,"인천광역시 부평구 부평대로 83, 강남타워 6층 (부평동)",37.4989467,126.7217341
1371,플란트앤와이필치과의원,"인천광역시 부평구 부평대로 83, 강남타워 12층 (부평동)",37.4989467,126.7217341
1372,휴먼본정형외과의원,"인천광역시 부평구 부평대로 83, 강남타워 401, 402, 403, 501호 (부평동)",37.4989467,126.7217341
1373,고운이라인치과의원,"인천광역시 부평구 부평문화로 38, 4층 (부평동)",37.4936905,126.7206197
1374,서울주니어소아청소년과의원,"인천광역시 부평구 부평문화로 38, 6층 (부평동, 대학빌딩)",37.4936905,126.7206197
1375,세란치과의원,"인천광역시 부평구 부평문화로 38, (부평동)",37.4936905,126.7206197
1376,인구보건복지협회인천지회가족보건의원,"인천광역시 남동구 용천로 142, (간석동)",37.462388,126.7147676
1378,전형식내과의원,"인천광역시 부평구 부평문화로 38, 202호 (부평동)",37.4936905,126.7206197
1382,부평안치과의원,"인천광역시 부평구 부평대로 89, 3층 (부평동, 세정빌딩)",37.4994788,126.7217468
1385,서울휴치과의원,"인천광역시 부평구 부평대로 114, 301호 (부평동, 부평타워큐아파트)",37.5017939,126.7222077
1389,삼성미즈산부인과의원,"인천광역시 부평구 부평대로 93, 2,3층 (부평동)",37.4996823,126.7216406
1390,간석부부치과의원,"인천광역시 남동구 백범로 320, (간석동)",37.4640217,126.7147963
1391,다인치과의원,"인천광역시 부평구 경인로 887, (부평동, 롯데아이원)",37.485832,126.7187274
1393,간석서울치과의원,"인천광역시 남동구 용천로 156, (간석동)",37.4635246,126.7146517
1394,21세기미소내과의원,"인천광역시 남동구 백범로 322, 2층 (간석동, 진메디칼센터)",37.464163,126.7145821
1395,간석우리치과의원,"인천광역시 남동구 백범로 322, 메디칼센터 4층 일부호 (간석동)",37.464163,126.7145821
1398,삼성외과의원,"인천광역시 남동구 백범로 322, 메디칼센터 9,10층 (간석동)",37.464163,126.7145821
1399,서울안과의원,"인천광역시 남동구 백범로 322, (간석동)",37.464163,126.7145821
1400,우리들신경외과의원,"인천광역시 남동구 백범로 322, 메디칼센터 3층 전체호 (간석동)",37.464163,126.7145821
1402,맑은샘치과의원,"인천광역시 부평구 부흥로 264, 3층 (부평동, 동아웰빙타운)",37.4983356,126.7211007
1403,서울드림내과의원,"인천광역시 부평구 부흥로 264, (부평동, 동아웰빙타운)",37.4983356,126.7211007
1404,아이사랑치과의원,"인천광역시 부평구 부흥로 264, (부평동)",37.4983356,126.7211007
1406,국두환치과의원,"인천광역시 계양구 주부토로 399, (작전동, 푸른프라자)",37.5297668,126.7284231
1407,다남메디의원,"인천광역시 부평구 부평대로 132, 2층 (부평동)",37.5032506,126.7220722
1408,박승병치과의원,"인천광역시 부평구 경인로 883, 재현빌딩 3층 (부평동)",37.4856788,126.71836
1410,참조은내과의원,"인천광역시 부평구 경인로 883, 2층 (부평동, 재현빌딩)",37.4856788,126.71836
1411,신의의원,"인천광역시 부평구 경원대로 1355, 4층,5층 (부평동, 성우빌딩)",37.4914035,126.7194687
1413,인강신경외과의원,"인천광역시 부평구 부평대로 109-1, (부평동)",37.5012556,126.7214793
1414,세브란스의원,"인천광역시 남동구 용천로 157, 2층 (간석동)",37.4637068,126.714247
1416,연세이비인후과의원,"인천광역시 남동구 용천로 157, 3층 (간석동, 그린상가)",37.4637068,126.714247
1417,세종고운이치과의원,"인천광역시 남동구 구월로 192, 215,221,222호 (구월동, 힐캐슬프라자)",37.4546141,126.7126113
1418,전정형외과의원,"인천광역시 부평구 부평대로 144, (부평동)",37.5042951,126.7219086
1419,누가의원,"인천광역시 남동구 경인로644번길 119, (간석동)",37.4648873,126.7141533
1420,서울내과의원,"인천광역시 남동구 백범로 325, (간석동)",37.4638284,126.7139072
1421,이원근치과의원,"인천광역시 계양구 경명대로 1116, 하나상가 202호 (계산동)",37.542765,126.7312404
1423,서연아이여성의원,"인천광역시 남동구 선수촌공원로 36, 더블루시티 2층 201~207호 (구월동)",37.4421653,126.7105494
1429,인향치과의원,"인천광역시 남동구 인주대로 670, 1층 (구월동, 인향스포렉스)",37.4491021,126.7113997
1431,부광의원,"인천광역시 부평구 부영로 11, 3,4층 (부평동, 광현빌딩)",37.4862487,126.7175534
1434,365온메디의원,"인천광역시 계양구 경명대로 1115, 인평프라자 1층 101,104호 (계산동)",37.5434877,126.73095
1435,J&B학운외과의원,"인천광역시 계양구 경명대로 1115, 602호 (계산동, 인평프라자)",37.5434877,126.73095
1437,이종우이비인후과의원,"인천광역시 계양구 경명대로 1115, 308호 (계산동, 인평프라자)",37.5434877,126.73095
