id,이름,소재지주소,위도,경도
3494,더서울유외과의원,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 206호,207(일부)호 (대치동)",37.4938697,127.0629614
3495,맑은미피부과의원,"서울특별시 강남구 삼성로 155, 308호 (대치동, 대치퍼스트)",37.4938697,127.0629614
3497,서울에스치과의원,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 302호 (대치동)",37.4938697,127.0629614
3498,서울준 정형외과의원,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 2층 203,204,205호 (대치동)",37.4938697,127.0629614
3499,씨엔에스정형외과의원,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 4층 413호~416호 (대치동)",37.4938697,127.0629614
3500,엔와이컬럼비아치과의원,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 408호 (대치동)",37.4938697,127.0629614
3501,이혁상더블유치과의원,"서울특별시 강남구 삼성로 155, (대치동, 대치퍼스트빌딩)",37.4938697,127.0629614
3504,하늘빛한의원,"서울특별시 강남구 삼성로 155, 대치퍼스트빌딩 402호 (대치동)",37.4938697,127.0629614
3505,사단법인경찰공제회강남의원,"서울특별시 강남구 테헤란로114길 23, (대치동, 운전면허장내)",37.5086416,127.0674367
3506,조기영치과의원,"서울특별시 강남구 도곡로 532, 태안빌딩 (대치동)",37.4998061,127.0645857
3507,러스크서울병원,"서울특별시 중랑구 망우로 470, (망우동)",37.6001415,127.1043415
3509,우리의원,"서울특별시 강남구 선릉로 46, (개포동, 2층)",37.4835359,127.059873
3510,제중한의원,"서울특별시 광진구 용마산로 97, 2층 (중곡동)",37.5622945,127.0869254
3511,비타민의원,"서울특별시 중랑구 망우로 473, 무궁화빌딩 3층 (망우동)",37.6007883,127.1045709
3513,서울톤피부과의원,"서울특별시 강남구 선릉로 48, 2,3,4층 (개포동)",37.4836163,127.0597525
3514,권오상산부인과의원,"서울특별시 광진구 뚝섬로 590, 2층 (자양동)",37.5331387,127.0753243
3515,밝은미소치과의원,"서울특별시 광진구 뚝섬로 590, 3층 301호 (자양동, 아주빌딩)",37.5331387,127.0753243
3516,최진소아청소년과의원,"서울특별시 광진구 뚝섬로 590, 2층 (자양동)",37.5331387,127.0753243
3518,모아재활의학과소아청소년과의원,"서울특별시 광진구 뚝섬로 587, 4층 (자양동)",37.5334847,127.0754233
3519,박상내과의원,"서울특별시 광진구 뚝섬로 587, 2층 (자양동)",37.5334847,127.0754233
3520,이상헌한의원,"서울특별시 광진구 뚝섬로 587, 2층 (자양동)",37.5334847,127.0754233
3521,강남명인한의원,"서울특별시 강남구 남부순환로 2947, 재경빌딩 지하 101호 (대치동)",37.4945786,127.062676
3522,고범연엑스오치과교정과치과의원,"서울특별시 강남구 남부순환로 2947, 4층 (대치동)",37.4945786,127.062676
3524,대치서울정형외과의원,"서울특별시 강남구 남부순환로 2947, 대원빌딩 6층 (대치동)",37.4945786,127.062676
3526,플레이트의원,"서울특별시 강남구 도곡로99길 31, 1층일부,2층일부층 (대치동)",37.5025953,127.0650459
3528,바른경희한의원,"서울특별시 강남구 선릉로 50, 4층 (개포동)",37.4837714,127.0595565
3529,김수균외과의원,"서울특별시 강남구 영동대로 342, 6층 (대치동)",37.5052109,127.0657602
3530,더서울의원,"서울특별시 중랑구 양원역로10길 25, 2층 201~203호호 (망우동)",37.6068928,127.1072542
3531,셀포유서울의원,"서울특별시 중랑구 양원역로10길 25, 301~305, 406, 501~506, 702~704호 (망우동)",37.6068928,127.1072542
3535,김진호치과교정과치과의원,"서울특별시 강남구 남부순환로 2936, 윈플러스상가 306-1호 (대치동)",37.493385,127.0618767
3536,라온소아청소년과의원,"서울특별시 중랑구 양원역로10길 17, 제이메디컬 3층 302,303호 (망우동)",37.606805,127.1069038
3537,봉황한의원,"서울특별시 강남구 남부순환로 2936, 306호 (대치동, 윈플러스상가)",37.493385,127.0618767
3538,서울미듬직치과의원,"서울특별시 중랑구 양원역로10길 17, 제이메디컬 4층 (망우동)",37.606805,127.1069038
3539,아이엠재활의학과의원,"서울특별시 강남구 남부순환로 2936, 윈플러스상가 501,502호 (대치동)",37.493385,127.0618767
3541,연세레이치과의원,"서울특별시 강남구 남부순환로 2936, 2층 208호 (대치동, 윈플러스상가)",37.493385,127.0618767
3542,연세숲내과의원,"서울특별시 중랑구 양원역로10길 17, B동 5층 501~505호 제이메디컬 (망우동)",37.606805,127.1069038
3545,이영미유외과의원,"서울특별시 강남구 남부순환로 2936, 307호 (대치동)",37.493385,127.0618767
3546,차승환한의원,"서울특별시 강남구 남부순환로 2936, 윈플러스상가 2층 205호 (대치동)",37.493385,127.0618767
3547,코코이비인후과의원,"서울특별시 강남구 남부순환로 2936, 203,204호 (대치동, 윈플러스상가)",37.493385,127.0618767
3548,플러스성모안과의원,"서울특별시 강남구 남부순환로 2936, 윈플러스상가 506호 (대치동)",37.493385,127.0618767
3549,하늘미소치과의원,"서울특별시 강남구 남부순환로 2936, 윈플러스상가 2층 201호 (대치동)",37.493385,127.0618767
3550,양진한의원,"서울특별시 중랑구 망우로 462, (망우동)",37.6001585,127.1034727
3551,365서울연합의원,"서울특별시 중랑구 망우로 463, 2층 (망우동)",37.600664,127.103649
3552,산마루한의원,"서울특별시 중랑구 망우로 463, (망우동, 화창빌딩)",37.600664,127.103649
3554,태광치과의원,"서울특별시 중랑구 망우로 463, (망우동)",37.600664,127.103649
3555,강창순내과의원,"서울특별시 강남구 남부순환로 2941, 201호 (대치동)",37.4942695,127.0619463
3556,김영기이비인후과의원,"서울특별시 강남구 남부순환로 2941, 503호 (대치동, 대치탑프라자)",37.4942695,127.0619463
3557,대치수피부과의원,"서울특별시 강남구 남부순환로 2941, 506호 (대치동, 대치탑프라자)",37.4942695,127.0619463
3558,대치엘비뇨기과의원,"서울특별시 강남구 남부순환로 2941, 4층 (대치동)",37.4942695,127.0619463
3560,보스톤치과의원,"서울특별시 강남구 남부순환로 2941, 대치탑프라자 (대치동)",37.4942695,127.0619463
3561,연세연여성외과의원,"서울특별시 강남구 남부순환로 2941, 대치탑프라자 302호 (대치동)",37.4942695,127.0619463
3562,연치과병원,"서울특별시 강남구 남부순환로 2941, 대치탑프라자 2층 (대치동)",37.4942695,127.0619463
3563,유진성모안과의원,"서울특별시 강남구 남부순환로 2941, 602~604호 (대치동, 대치프라자)",37.4942695,127.0619463
3564,하나정신과의원,"서울특별시 강남구 남부순환로 2941, 4층 (대치동)",37.4942695,127.0619463
3565,하나한의원,"서울특별시 중랑구 용마공원로 8, 1층 (망우동)",37.5947341,127.1006557
3566,메디톡스부속의원,"서울특별시 강남구 테헤란로 626, 지하1층 (대치동, 메디톡스빌딩)",37.5093681,127.0664253
3567,금란치과의원,"서울특별시 중랑구 망우로 460, (망우동)",37.6001145,127.1031463
3568,닥터유내과의원,"서울특별시 강남구 영동대로 416, 케이티앤지 타워 지하1층일부 (대치동)",37.5065841,127.0653267
3571,강흥석치과의원,"서울특별시 강남구 도곡로 516, (대치동)",37.4991911,127.0630094
3572,서울토토치과의원,"서울특별시 강남구 도곡로 521, (대치동, 대치플라자 203호)",37.50003,127.0632457
3573,서울라인치과의원,"서울특별시 강남구 도곡로 519, 301호 (대치동)",37.4999068,127.0631158
3574,경희손한의원,"서울특별시 중랑구 용마산로 494, 201호 (망우동)",37.5949291,127.100249
3575,남정형외과의원,"서울특별시 중랑구 용마산로 494, 2,3층 (망우동)",37.5949291,127.100249
3577,박소배내과의원,"서울특별시 강남구 남부순환로 2935, (대치동)",37.4939991,127.0613534
3579,이석휴정형외과의원,"서울특별시 강남구 남부순환로 2935, 3층 (대치동, 대치 프라자)",37.4939991,127.0613534
3580,행복한치과의원,"서울특별시 중랑구 용마산로 494, (망우동)",37.5949291,127.100249
3582,연세메디플러스의원,"서울특별시 중랑구 용마산로 328, 2층 (면목동)",37.5810611,127.0935871
3583,서울에셀치과의원,"서울특별시 중랑구 용마산로 498, 2층 (망우동)",37.5955092,127.1003494
3584,구대한의원,"서울특별시 중랑구 용마산로 502, 2층 (망우동)",37.5957658,127.1004518
3585,박철호 내과의원,"서울특별시 중랑구 용마산로 502, 4층 (망우동, 영창빌딩)",37.5957658,127.1004518
3586,우림치과의원,"서울특별시 중랑구 용마산로 502, (망우동)",37.5957658,127.1004518
3588,현안과의원,"서울특별시 중랑구 용마산로 502, (망우동)",37.5957658,127.1004518
3589,홍종찬이비인후과의원,"서울특별시 중랑구 용마산로 502, 3층 (망우동)",37.5957658,127.1004518
3590,대치서울영재소아청소년과의원,"서울특별시 강남구 도곡로 515, 2층 (대치동, 한도산업사옥)",37.4997818,127.0626942
3592,미래치과의원,"서울특별시 중랑구 용마산로 438, (면목동)",37.5902945,127.0975818
3593,박용현내과의원,"서울특별시 중랑구 용마산로 438, 3층 (면목동, 동원빌딩)",37.5902945,127.0975818
3594,서울이비인후과의원,"서울특별시 중랑구 용마산로 438, (면목동)",37.5902945,127.0975818
3596,비노한의원,"서울특별시 중랑구 용마산로 442-1, 1층 (망우동)",37.5908564,127.0978258
3598,참조은정형외과의원,"서울특별시 중랑구 용마산로 434, 청파빌딩 3층 (면목동)",37.5899757,127.0973845
3599,이안치과의원,"서울특별시 중랑구 용마산로 426, 3층 (면목동)",37.5894344,127.0971188
3600,조성윤소아청소년과의원,"서울특별시 중랑구 용마산로 426, (면목동)",37.5894344,127.0971188
3602,꼼꼼한치과의원,"서울특별시 강남구 영동대로86길 11, 3층 (대치동)",37.5080821,127.0650633
3603,연세카리스정신건강의학과의원,"서울특별시 강남구 영동대로86길 11, 승원산업사 5층 (대치동)",37.5080821,127.0650633
3604,더플란트치과의원,"서울특별시 중랑구 용마산로 418, 2층 (면목동, 우석고시텔)",37.5888093,127.0967241
3605,더블에스치과의원,"서울특별시 중랑구 면목로44길 79, 5층 (면목동, 밝은미래빌딩)",37.5808981,127.0930359
3608,서울메디칼연합의원,"서울특별시 중랑구 신내역로 165, 2층 (신내동)",37.6154454,127.1100124
3609,우림성모이비인후과의원,"서울특별시 중랑구 용마산로 497, 석현빌딩 2,3층 (망우동)",37.595379,127.099736
3611,백세부부한의원,"서울특별시 중랑구 용마산로 501, 2층 (망우동)",37.5958365,127.0999158
3612,서울이다움치과의원,"서울특별시 중랑구 용마산로 501, 2층 (망우동)",37.5958365,127.0999158
3614,이미경소아청소년과의원,"서울특별시 중랑구 사가정로 428-9, (면목동)",37.5801317,127.0924364
3615,UC성심치과의원,"서울특별시 중랑구 용마산로 503, 5층 (망우동)",37.5961123,127.0999453
3616,건강한성심의원,"서울특별시 중랑구 용마산로 503, 2~5층 (망우동)",37.5961123,127.0999453
3617,광혜병원,"서울특별시 강남구 영동대로86길 9, (대치동, 지하1~2층,2~7층)",37.5081452,127.0647911
3618,맑은성심피부과의원,"서울특별시 중랑구 용마산로 503, 3층 (망우동)",37.5961123,127.0999453
3620,박종화의원,"서울특별시 강남구 삼성로 225, 303호 (대치동)",37.4971924,127.06143
3622,윤앤정내과의원,"서울특별시 강남구 삼성로 225, 203호 (대치동, 아주빌딩)",37.4971924,127.06143
3623,고려치과의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 3층 312호 (대치동)",37.4936881,127.0603918
3624,대치마음정신건강의학과의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 3층 301호 (대치동)",37.4936881,127.0603918
3625,대치샘물피부과의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 2층 208. 209호 (대치동)",37.4936881,127.0603918
3627,대치퍼스트정형외과의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 3층 304,305,306호 (대치동)",37.4936881,127.0603918
3628,박세진치과의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 5층 503호 (대치동)",37.4936881,127.0603918
3629,엘에이이플란트치과의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 202호 (대치동)",37.4936881,127.0603918
3630,연세맑은이비인후과송소아청소년과의원,"서울특별시 강남구 남부순환로 2927, 207,307호 (대치동, 대치클래시아)",37.4936881,127.0603918
3631,연세키즈소아청소년과의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 222호 (대치동)",37.4936881,127.0603918
3632,정우선치과교정과치과의원,"서울특별시 강남구 남부순환로 2927, 대치 클래시아 3층 303호 (대치동)",37.4936881,127.0603918
3636,동산치과의원,"서울특별시 중랑구 용마산로 435, (면목동)",37.5903019,127.0970374
3638,중랑성모의원,"서울특별시 중랑구 용마산로 439, (망우동)",37.5907459,127.0972326
3639,화이트e치과의원,"서울특별시 중랑구 용마산로 439, (망우동)",37.5907459,127.0972326
3640,유니끄치과의원,"서울특별시 강남구 삼성로51길 6, 2층 (대치동)",37.4969085,127.0612142
3641,국립정신건강센터,"서울특별시 광진구 용마산로 127, (중곡동, 국립정신건강센터)",37.565016,127.0856936
3642,화양영상의학과의원,"서울특별시 광진구 광나루로 436, 2,3층 (화양동)",37.5455725,127.0777459
3643,정이든경희한의원,"서울특별시 광진구 천호대로 576, 2층 (능동)",37.5558931,127.0818255
3644,최병규치과의원,"서울특별시 광진구 천호대로 576, 3층 302호 (능동)",37.5558931,127.0818255
3645,다빛치과의원,"서울특별시 중랑구 봉우재로 239, 2층 (망우동)",37.5957478,127.0995293
3646,바른재활의학과의원,"서울특별시 중랑구 봉우재로 239, 천우빌딩 2층 203호 (망우동)",37.5957478,127.0995293
3649,경희생명나무한의원,"서울특별시 중랑구 망우로62길 81, 2층 (망우동)",37.5960334,127.0996617
3650,이화소아청소년과의원,"서울특별시 광진구 천호대로111길 19, 2층 (중곡동)",37.5573511,127.0822923
3652,더깊은한방내과한의원,"서울특별시 강남구 테헤란로103길 8-8, 5층 (삼성동)",37.5100626,127.0649771
3653,더시카고치과의원,"서울특별시 강남구 영동대로96길 34, 대윤빌딩 지하1층 (삼성동)",37.5111696,127.0653227
3654,서울영상의학과의원,"서울특별시 강남구 영동대로96길 34, 대윤빌딩 지하1층 (삼성동)",37.5111696,127.0653227
3655,이솝한방병원,"서울특별시 강남구 영동대로96길 34, 대윤빌딩 1층 (삼성동)",37.5111696,127.0653227
3656,김종현치과의원,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",37.5858469,127.0945932
3657,더밸런스한의원,"서울특별시 강남구 삼성로 238, 태원 리치타운상가 3층 (대치동)",37.4986392,127.0614205
3659,연세오케이의원,"서울특별시 중랑구 봉우재로 237, 2,3층 (망우동)",37.5956489,127.0991266
3660,연세산돌병원,"서울특별시 중랑구 봉우재로 234, 연세산돌병원 지하1층~7층 (망우동)",37.595185,127.0988923
3661,코편한한의원,"서울특별시 강남구 남부순환로 2921, (대치동)",37.4935016,127.0597896
3662,류마김예리내과의원,"서울특별시 광진구 천호대로 571, 광동빌딩 4층 (중곡동)",37.5567083,127.0816957
3663,실버치과의원,"서울특별시 광진구 천호대로 571, 5층 (중곡동)",37.5567083,127.0816957
3664,망우기독의원,"서울특별시 중랑구 봉우재로 235, (망우동)",37.5956056,127.0989632
3666,개포센트럴이비인후과의원,"서울특별시 강남구 언주로7길 6, 2층 203,203-1,204,218호 (개포동, 개포자이르네)",37.4785583,127.055481
3667,개포숲정신건강의학과의원,"서울특별시 강남구 언주로7길 6, 207,208,212호 (개포동, 개포자이르네)",37.4785583,127.055481
3668,대치궁한의원,"서울특별시 강남구 삼성로 233, 2층 210호 (대치동, 신사빌딩)",37.4980642,127.0609247
3669,대치더블유피부과의원,"서울특별시 강남구 삼성로 233, (대치동, 신사빌딩 2층일부)",37.4980642,127.0609247
3670,맑은숲이비인후과의원,"서울특별시 강남구 삼성로 233, 신사빌딩 2층 (대치동)",37.4980642,127.0609247
3671,벧엘치과의원,"서울특별시 강남구 삼성로 233, 신사빌딩 2층 (대치동)",37.4980642,127.0609247
3672,성모새봄안과의원,"서울특별시 강남구 삼성로 233, 2층 (대치동)",37.4980642,127.0609247
3673,연세바다소아청소년과의원,"서울특별시 강남구 언주로7길 6, 2층 209,210,211-1호 (개포동, 개포자이르네)",37.4785583,127.055481
3675,한빛가정의학과의원,"서울특별시 강남구 삼성로 233, (대치동, 신사빌딩 2층일부)",37.4980642,127.0609247
3678,다솜한의원,"서울특별시 강남구 삼성로 237, 1층 (대치동)",37.4983604,127.0608822
3680,하나로치과의원,"서울특별시 강남구 봉은사로114길 32, 우남빌딩 3층 (삼성동)",37.5129412,127.0653482
3682,다정한치과의원,"서울특별시 강남구 남부순환로 2917, 청실종합상가 2층 206. 207호 (대치동)",37.4931523,127.059201
3684,삼성화이트피부과의원,"서울특별시 강남구 남부순환로 2917, 청실종합상가 2층 (대치동)",37.4931523,127.059201
3685,좋은아침한의원,"서울특별시 강남구 남부순환로 2917, 청실종합상가 201가,208나호 (대치동)",37.4931523,127.059201
3687,실로암한의원,"서울특별시 중랑구 망우로 439, 연운빌딩 2층 (망우동)",37.6002182,127.1008077
3688,연세치과의원,"서울특별시 중랑구 망우로 439, (망우동)",37.6002182,127.1008077
3689,장규만내과의원,"서울특별시 중랑구 망우로 439, 2층 (망우동, 정인빌딩)",37.6002182,127.1008077
3690,베리타스치과의원,"서울특별시 강남구 삼성로 306, IVY TOWER 2층 (대치동)",37.4994527,127.060918
3691,연세무척나은병원,"서울특별시 광진구 천호대로 568, (능동)",37.5562714,127.0809144
3692,성누가외과의원,"서울특별시 중랑구 용마산로 541, (망우동)",37.5992868,127.1001488
3693,성누가치과의원,"서울특별시 중랑구 용마산로 541, (망우동)",37.5992868,127.1001488
3694,경희바름한의원,"서울특별시 강남구 도곡로 458, 정일빌딩 3층 302호 (대치동)",37.4983512,127.0604734
3695,고운한의원,"서울특별시 광진구 능동로 400, 보건복지행정타운 225호 (중곡동)",37.5650581,127.0844568
3697,서울더블유치과의원,"서울특별시 강남구 도곡로 458, (대치동, 2층일부)",37.4983512,127.0604734
3698,이정균내과의원,"서울특별시 강남구 도곡로 458, 3,4층 (대치동)",37.4983512,127.0604734
3700,바디웰한의원,"서울특별시 강남구 영동대로85길 7, 4층 (대치동)",37.5071422,127.0631027
3701,삼성마음숲정신건강의학과의원,"서울특별시 강남구 영동대로85길 7, 5층 (대치동)",37.5071422,127.0631027
3702,전재진정신건강의학과의원,"서울특별시 광진구 긴고랑로 64, 2,3,4층 (중곡동)",37.5617284,127.0829734
3703,푸른마음정신과의원,"서울특별시 광진구 능동로50길 8, 3,4,5층 (중곡동)",37.5639346,127.0838144
3705,군자제일내과의원,"서울특별시 광진구 천호대로 566, 2층 (능동)",37.5563765,127.0806594
3706,미소치과의원,"서울특별시 광진구 능동로 420, 2층 (중곡동)",37.566297,127.0847782
3708,착한수한의원,"서울특별시 광진구 능동로 420, 3층 (중곡동)",37.566297,127.0847782
3709,멘토의원,"서울특별시 강남구 삼성로 314, (대치동, 보양빌딩 5층일부)",37.5000398,127.0606395
3710,서울미치과의원,"서울특별시 강남구 개포로 307, 203,204호 (개포동, 우성3차아파트)",37.4839674,127.0560485
3711,김현지내과의원,"서울특별시 강남구 역삼로 536, 3층 301호 (대치동, 동성빌딩)",37.5038257,127.0617184
3713,가족애내과의원,"서울특별시 광진구 뚝섬로 558, 2층 (자양동)",37.5341181,127.0718481
3714,김성호피부과의원,"서울특별시 광진구 뚝섬로 558, (자양동)",37.5341181,127.0718481
3715,벗이비인후과의원,"서울특별시 광진구 뚝섬로 558, 대양빌딩 202호 (자양동)",37.5341181,127.0718481
3717,윤한의원,"서울특별시 광진구 뚝섬로 558, (자양동)",37.5341181,127.0718481
3718,이덕영치과의원,"서울특별시 광진구 뚝섬로 558, 2층 (자양동, 대양클리닉센터)",37.5341181,127.0718481
3719,경희맑은한의원,"서울특별시 광진구 천호대로 561, 4층 (중곡동)",37.5571308,127.0806809
3720,군자건항외과의원,"서울특별시 광진구 천호대로 561, 5층 (중곡동)",37.5571308,127.0806809
3722,누리이비인후과의원,"서울특별시 광진구 천호대로 561, 4층 (중곡동)",37.5571308,127.0806809
3723,대한보구한의원,"서울특별시 광진구 능동로 390-1, 1, 2층 (중곡동)",37.5639703,127.083509
3724,독일의원,"서울특별시 광진구 천호대로 561, 2층 (중곡동, 영창빌딩)",37.5571308,127.0806809
3725,보우치과의원,"서울특별시 광진구 천호대로 561, 6층 (중곡동, 영창빌딩)",37.5571308,127.0806809
3726,선병리과의원,"서울특별시 광진구 천호대로 561, 9층 (중곡동)",37.5571308,127.0806809
3727,예인피부과의원,"서울특별시 광진구 천호대로 561, 3층 (중곡동)",37.5571308,127.0806809
3729,문경서정신건강의학과의원,"서울특별시 광진구 능동로 390, (중곡동)",37.5638347,127.0834249
3730,참좋은의원,"서울특별시 중랑구 봉화산로 301, 511동 103~104호 (망우동, 신내역 힐데스하임 참좋은아파트)",37.6098864,127.1054206
3732,대치에스마취통증의학과의원,"서울특별시 강남구 남부순환로397길 57, 3층 (대치동, 대치메디칼센터)",37.4930574,127.0583169
3734,서울박내과의원,"서울특별시 강남구 남부순환로397길 57, 4,5,6층 (대치동, 대치메디칼센터)",37.4930574,127.0583169
3735,신성내과의원,"서울특별시 광진구 능동로 378, (중곡동)",37.5629312,127.0829155
3737,조광신경정신과의원,"서울특별시 광진구 능동로 380, (중곡동,(2,3,4층))",37.5631013,127.0829885
3739,서범석한의원,"서울특별시 광진구 능동로 376, 2층 (중곡동, 충연빌딩)",37.5627039,127.0827941
3740,이편한치과의원,"서울특별시 광진구 능동로 376, 2층 (중곡동)",37.5627039,127.0827941
3741,조근호정신건강의학과의원,"서울특별시 광진구 천호대로 559, 아스하임 501호 (중곡동)",37.5572903,127.0805099
3742,코넬비뇨의학과의원,"서울특별시 광진구 천호대로 559, 아스하임 4층 2호 (중곡동)",37.5572903,127.0805099
3743,헤이사랑치과의원,"서울특별시 광진구 천호대로 559, 아스하임 4층 401호 (중곡동)",37.5572903,127.0805099
3744,강남예손치과의원,"서울특별시 강남구 남부순환로 2911, (대치동, 303호,304호 일부)",37.4924379,127.0579693
3745,도곡삼성마인드슬립의원,"서울특별시 강남구 남부순환로 2911, 청우빌딩 3층 (대치동)",37.4924379,127.0579693
3746,도곡유스앤영의원,"서울특별시 강남구 남부순환로 2911, 청우빌딩 3층 302호 (대치동)",37.4924379,127.0579693
3747,변한의원,"서울특별시 강남구 남부순환로 2911, 청우빌딩 4층 (대치동)",37.4924379,127.0579693
3748,큰사랑요양병원,"서울특별시 강남구 논현로2길 30, (개포동, 지하2층~1층, 지상1층~6층)",37.4730167,127.0527492
3749,주함외과의원,"서울특별시 광진구 능동로 409, 2.3층 (중곡동)",37.5656141,127.0838384
3751,크리스탈치과의원,"서울특별시 광진구 능동로 409, (중곡동,아이엠빌딩 4, 5층)",37.5656141,127.0838384
3752,메이치과의원,"서울특별시 강남구 도곡로 448, 303호 (대치동, 동서빌딩)",37.4981189,127.0595717
3754,코즈이비인후과의원,"서울특별시 광진구 천호대로 557, 풍국빌딩 101호 (중곡동)",37.5572501,127.0803089
3756,한뜸한의원,"서울특별시 서초구 염곡안1길 3, 1층, 지하1층 (염곡동)",37.462284,127.0499453
3757,동화정신건강의학과의원,"서울특별시 광진구 능동로 385-1, (중곡동)",37.5638302,127.0828824
3758,강남푸른정형외과의원,"서울특별시 강남구 도곡로 449, 1층 (대치동)",37.4988443,127.0595805
3759,굿닥터이비인후과의원,"서울특별시 강남구 도곡로 449, 2층 202호 (대치동)",37.4988443,127.0595805
3761,명소아청소년과의원,"서울특별시 광진구 뚝섬로 552, 203호 (자양동)",37.5342962,127.0712962
3762,서울동민치과의원,"서울특별시 강남구 도곡로 449, (대치동)",37.4988443,127.0595805
3763,앨리스치과의원,"서울특별시 광진구 뚝섬로 552, 301호 (자양동)",37.5342962,127.0712962
3765,참경희한의원,"서울특별시 광진구 뚝섬로 552, 2층 (자양동, 삼희빌딩)",37.5342962,127.0712962
3766,경희리안한의원,"서울특별시 중랑구 망우로 422, 2층 (망우동)",37.5992872,127.0989839
3767,망우이지함피부과의원,"서울특별시 중랑구 망우로 422, 4층 (망우동)",37.5992872,127.0989839
3769,윤치과의원,"서울특별시 중랑구 망우로 422, 3층 (망우동, 원동빌딩)",37.5992872,127.0989839
3770,함소아한의원,"서울특별시 강남구 남부순환로 2911-1, 성보2빌딩 2층 (대치동)",37.4927118,127.0577209
3771,미소치과의원,"서울특별시 강남구 도곡로 444, 일억조빌딩 4층 404호 (대치동)",37.4980286,127.0591955
3772,(사)인구보건복지협회 서울지회 가족보건의원,"서울특별시 광진구 긴고랑로13길 62, 1층, 2층 (중곡동)",37.5650801,127.0832305
3773,삼성경희한의원,"서울특별시 강남구 테헤란로 532, 3층 (대치동)",37.5082158,127.0622887
3774,자기치아살리기삼성플란트치과의원,"서울특별시 강남구 테헤란로 532, 201,202호 (대치동)",37.5082158,127.0622887
3776,Dr. 고 신경정신과의원,"서울특별시 광진구 능동로 324, 3층 (중곡동)",37.5583953,127.0804054
3777,광진예치과병원,"서울특별시 광진구 천호대로 556, (능동)",37.5567354,127.0797133
3779,서울바른안과의원,"서울특별시 광진구 천호대로 556, 5층 (능동)",37.5567354,127.0797133
3780,아산유내과의원,"서울특별시 광진구 천호대로 556, 3층 (능동)",37.5567354,127.0797133
3781,화인마취통증의학과의원,"서울특별시 광진구 천호대로 556, 4층 (능동)",37.5567354,127.0797133
3782,대치가원한의원,"서울특별시 강남구 남부순환로 2909, 401호 (대치동)",37.492191,127.0574186
3783,동산권중진한의원,"서울특별시 강남구 남부순환로 2909, 여천빌딩 5층 502호 (대치동)",37.492191,127.0574186
3784,서울좋은치과보철과치과의원,"서울특별시 강남구 남부순환로 2909, 302호 (대치동)",37.492191,127.0574186
3785,서울척앤본신경외과의원,"서울특별시 광진구 능동로 314, 공영빌딩 4층 (중곡동)",37.5576164,127.0800538
3786,연세조홍근내과의원,"서울특별시 광진구 능동로 314, 2층 (중곡동)",37.5576164,127.0800538
3787,예미원피부과의원,"서울특별시 강남구 남부순환로 2909, 701호 (대치동)",37.492191,127.0574186
3788,웃는내일치과교정과치과의원,"서울특별시 강남구 남부순환로 2909, 여천빌딩 3층 (대치동)",37.492191,127.0574186
3790,정진상신경과의원,"서울특별시 강남구 남부순환로 2909, 여천빌딩 5층 (대치동)",37.492191,127.0574186
3792,송상언의원,"서울특별시 광진구 능동로 318, 2층 (중곡동, 정우빌딩)",37.5579216,127.0801457
3793,연세수치과의원,"서울특별시 광진구 천호대로 553, 2층 (중곡동, 중곡빌딩)",37.5574044,127.0799271
3794,서울선치과의원,"서울특별시 광진구 능동로 296, 3층 (능동)",37.5559648,127.0793389
3795,튼튼마디한의원,"서울특별시 광진구 능동로 296, 호안빌딩 8층 (능동)",37.5559648,127.0793389
3796,서울정정형외과의원,"서울특별시 중랑구 망우로 418, (망우동)",37.5991454,127.0986618
3797,가다정한의원,"서울특별시 광진구 능동로 302, 3층 (능동)",37.5565975,127.0795562
3798,김현수한의원,"서울특별시 강남구 영동대로 510, 삼성빌딩 2층 (삼성동)",37.510549,127.0628647
3799,삼성치과의원,"서울특별시 강남구 영동대로 510, 삼성빌딩 301호 (삼성동)",37.510549,127.0628647
3800,경희한의원,"서울특별시 중랑구 망우로 421, 2층 (망우동)",37.5997945,127.0988924
3801,글로리치과교정과치과의원,"서울특별시 중랑구 망우로 421, 5층 (망우동)",37.5997945,127.0988924
3802,에스앤유현대의원,"서울특별시 강남구 영동대로85길 20, 대치3차아이파크 오피스텔 2층 205호 (대치동)",37.5070284,127.0616837
3803,견의원,"서울특별시 강남구 테헤란로 528, 5층 (대치동, 슈페리어타워)",37.508102,127.0620152
3804,리트머스성형외과의원,"서울특별시 강남구 테헤란로 528, 슈페리어타워 13층 (대치동)",37.508102,127.0620152
3805,삼성연세고운미소치과의원,"서울특별시 강남구 테헤란로 528, 슈페리어타워 7층 (대치동)",37.508102,127.0620152
